geo_code,average,x,y
32020203,0.124,133353.33124341126,4403855.864
32020204,0.085,130314.38557458582,4407267.248
32020205,0.17,128098.8891748516,4406224.173
32020206,0.116,131644.13368852955,4406877.510100001
32020207,0.087,134488.6987348784,4406900.776
32020208,0.103,128679.31345471225,4407224.701
32020209,0.14,134582.64126994173,4404058.276500001
32020210,0.126,133984.88158238836,4407941.755899999
32020211,0.135,131050.8271454054,4404578.456900001
32020212,0.14,131588.9770647054,4408155.262
32020213,0.087,134935.4506234784,4405571.128
32020301,0.108,132240.4106849972,4409689.54635
32020302,0.082,135841.13271721773,4408295.44
32020303,0.151,134911.5901036953,4409970.57
32020304,0.115,134749.4297695175,4411188.487
32020305,0.143,128454.97123045594,4410555.9
32020306,0.111,136205.19249095576,4406258.601
32020307,0.128,136754.02288907947,4411363.739
32020308,0.114,135691.81212330557,4412431.894
32020309,0.107,130059.3413405568,4410070.840050001
32020310,0.146,130012.88534979172,4412700.208
32020311,0.156,132311.89953106226,4412681.573
32020401,0.097,150727.10814261177,4406902.056
32020402,0.15,149549.7569543218,4410777.666
32020403,0.064,148460.19829577778,4406700.982
32020404,0.106,151466.0163169579,4409036.613
32030101,0.12,162652.56813434904,4369442.543
32030102,0.168,158755.3875479378,4370616.441
32030103,0.114,157313.21671622928,4369069.132
32030104,0.11,161477.46395154754,4366552.190649999
32030201,0.118,153292.88349807035,4371851.606
32030202,0.121,155374.2811617041,4373226.931
32030203,0.107,154419.5186368085,4374516.092
32030204,0.141,153156.4554517407,4374200.333
32030205,0.128,156092.4612893908,4370311.917
32030206,0.109,155265.25727559836,4374648.059
32030301,0.118,148737.65602690028,4378472.297649999
32030302,0.116,146011.02842313208,4377524.199499999
32030303,0.152,144424.99934314349,4381617.07925
32030304,0.149,145965.40848574933,4381938.156
32030305,0.113,144675.45703000244,4382867.31
32030306,0.111,143368.62428898737,4382996.53
32030307,0.115,148449.60290183476,4380766.074
32030308,0.101,147567.24363468823,4375235.064
32030309,0.084,150118.23361472605,4374159.5266
32040001,0.115,169734.56536730815,4344961.763
32040002,0.099,166339.15501401544,4348718.173
32040003,0.124,168108.83647100933,4348398.779
32040004,0.089,168243.15554147837,4346739.641
33010101,0.139,234783.3973150598,4126063.89785
33010102,0.148,224240.58066123625,4183648.6257
33010103,0.162,228514.37953602252,4182768.814
33010104,0.15,232053.5754032369,4179778.1274000006
33010105,0.15,224644.85532034127,4186627.787
33010106,0.131,226285.18196508643,4187567.7207999993
33010201,0.127,213563.1130029118,4192591.27925
33010202,0.125,218407.42842938344,4188357.03105
33010203,0.144,216955.10782345236,4192702.35675
33010204,0.13,217583.3797725548,4191501.763
33010205,0.116,214784.32390644663,4189212.8962499993
33010206,0.129,218544.9514833889,4189448.969799999
33010207,0.157,219257.88492472397,4191229.257
33010208,0.138,215451.14123926693,4190523.4727500007
33010209,0.184,216345.70087964315,4188664.56495
33010301,0.148,222978.5312861552,4187575.719
33010302,0.142,220419.7422520712,4186575.664
33010303,0.177,220934.60357648335,4188376.3655
33010304,0.12,220405.6965553985,4190589.8605
33010305,0.178,223887.51763267192,4189416.874
33010306,0.131,222080.94247564493,4186060.706
33010307,0.125,221946.08604463865,4190039.219
33010401,0.13,220071.73194675733,4184054.093
33010402,0.141,215572.77574343563,4186693.524
33010403,0.119,211091.8073197051,4183472.8643
33010404,0.157,216100.08689911285,4186171.26715
33010405,0.152,218797.14282073767,4184403.8978
33010406,0.115,217041.20575546828,4185740.268
33010407,0.129,212611.8988407076,4188661.86
33010408,0.157,215933.83102867013,4181934.109
33010409,0.166,217527.01693503943,4184688.963
33010410,0.151,220717.9928,4183355.9121
33010411,0.068,210806.2128908119,4187371.417
33010412,0.14,220561.1847150633,4182552.485
33010413,0.161,218833.2139348825,4186002.56
33010501,0.144,207745.951126488,4198757.521
33010502,0.133,204223.62906830027,4192681.9015
33010503,0.117,208920.58271578705,4196695.5348000005
33010504,0.134,207115.91892701827,4188020.768
33010505,0.132,207059.92144620375,4190968.2827499993
33010506,0.14,210863.66046825628,4195054.369
33010601,0.144,221850.69507962855,4180180.062
33010602,0.123,216641.72101667948,4176958.9137999993
33010603,0.143,225947.93956616445,4182349.62905
33010604,0.146,219926.12563722345,4173705.359
33010605,0.141,220667.39799949023,4178157.087
33010606,0.145,221143.00527902952,4181239.03195
34010001,0.106,211534.6522071889,4251142.724
34010002,0.0,209954.8503001764,4255911.518
34010003,0.0,205494.32688478092,4262430.021
34010004,0.068,210895.15988954125,4259519.43835
34010005,0.0,208072.11941994244,4255753.408
34010006,0.092,212828.30493032304,4247167.127
34010007,0.085,208655.2495402009,4263965.635
34010008,0.129,207404.9723,4260234.986
35010101,0.158,193467.9902274128,4228359.578
35010102,0.155,193244.98106845183,4245697.294500001
35010103,0.095,192609.9980803817,4235325.596600001
35010104,0.136,196239.37755558995,4236645.001
35010105,0.08,189870.47692102077,4246556.416
35010106,0.131,191173.4788950492,4241946.107100001
35010107,0.095,191893.0513170233,4239411.634
35010108,0.064,193037.9994623672,4243039.827
35010109,0.077,197496.3505318168,4228874.902349999
35010110,0.15,195390.35183664944,4232173.219
35010111,0.144,192078.28496189963,4238256.205
35010201,0.087,214802.13831333068,4221028.314499999
35010202,0.129,215494.202505314,4224278.404
35010203,0.099,214631.86939264816,4229343.199
35010204,0.19,212132.48890384837,4221951.077
35010205,0.112,209500.6212355616,4221152.023
35010206,0.119,214181.14529201065,4218923.180450001
35010207,0.102,212945.9514495369,4218158.388250001
35010208,0.0,211404.1649589232,4225300.841449999
35010209,0.117,217749.4283804917,4225295.073
35010210,0.109,217832.83008047004,4220068.792
35010211,0.146,212113.95726880655,4219429.339
35010301,0.14,198094.14986813223,4224579.453749999
35010302,0.129,206188.186389072,4224695.105
35010303,0.121,200265.67814783228,4225253.968
35010304,0.149,194964.88186994533,4225829.205
35010305,0.117,205732.3227128567,4223120.827
35010306,0.128,196618.3058728359,4223557.794
35010307,0.158,202523.8490363765,4225908.797
35010308,0.133,198037.01783627376,4226094.619
35010309,0.119,200400.38739689213,4223706.642
35010310,0.104,194770.2820583014,4223821.269
35010311,0.127,198019.8772347411,4222719.632
35010401,0.152,202833.94062367047,4230815.637
35020001,0.138,186659.1944759272,4234178.575
35020002,0.1,184658.92761380415,4242059.716
35020003,0.09,187094.4778193281,4248039.973
35020004,0.023,182121.1480556343,4238810.34
35020005,0.142,181169.7315811519,4234217.325
35020006,0.119,184250.68661780504,4230355.334
35020007,0.053,185941.13951320105,4241742.087
35020008,0.097,186886.12831961468,4240314.216
35020009,0.048,184294.91522997583,4236865.759
35020010,0.204,182107.3232502241,4237462.451
35020011,0.101,185047.28426572625,4238774.7102500005
35020012,0.116,186375.97253286443,4231643.527
35020013,0.107,184368.6549988998,4235471.082
35020014,0.115,183584.89652848343,4233833.728
35020015,0.059,182147.53636124305,4231758.43065
35030101,0.126,209007.31041941163,4239661.406
35030102,0.13,207592.44119694488,4235517.966899999
35030103,0.146,202460.85960132172,4240224.567
35030104,0.063,201753.45182539176,4236610.345249999
35030105,0.142,210864.59984724497,4230788.887
35030106,0.069,203074.56772994637,4234911.042
35030201,0.17,199328.34800832008,4257382.682
35030202,0.12,199176.8349968405,4262517.9520000005
35030203,0.065,198868.88234898055,4252637.259
35030204,0.06,201979.06470014743,4253603.228
35030205,0.111,201955.3746078311,4252490.654399999
35030206,0.078,199168.4562928219,4254889.335899999
35030207,0.043,203230.58944524903,4250784.019350001
35030208,0.097,201388.44406334523,4256786.247
35030209,0.115,203528.67473076208,4247734.472250001
35030210,0.0,200625.99122630345,4250865.156
35030211,0.172,202024.89777395688,4255286.347800001
35030212,0.163,199169.23654278295,4259717.923599999
35030213,0.137,200571.35582367852,4261193.661
35030301,0.131,201590.0382444607,4244999.8944500005
35030302,0.118,197623.78499218507,4247621.064
35030303,0.122,197364.97003688267,4243002.7
36010101,0.134,212474.45870209308,4302822.683
36010102,0.05,206126.78846436227,4298387.073849999
36010103,0.1,212915.18386730627,4293424.656
36010104,0.172,212484.25344225863,4300809.533
36010105,0.104,204525.28687145805,4295082.204449999
36010106,0.114,213491.22462743687,4298975.039
36010107,0.121,214028.71798039277,4297502.222
36010108,0.14,209156.9135675904,4301683.031
36010201,0.125,204920.51978712,4280541.838950001
36010202,0.038,207866.0596764178,4287217.088
36010203,0.102,204323.95487542052,4283681.664
36010204,0.128,201444.36684746065,4280095.450999999
36010205,0.064,208793.7287067708,4284077.08
36010206,0.08,202377.76406831123,4287228.487600001
36010207,0.157,209767.2417433006,4278027.586
36010208,0.0,203219.12628871988,4290186.957199999
36010209,0.088,206141.87218094064,4279767.084
36010210,0.157,206856.9723023056,4278876.359
36010211,0.077,205676.61059580065,4286858.986
36010212,0.133,206977.4850483153,4284048.232
36010213,0.058,205016.4948327702,4290522.991850001
36010301,0.133,212904.27171184515,4290156.577699999
36010302,0.07,210769.47297274013,4291187.372
36010303,0.113,214282.6862117006,4286954.372
36010304,0.141,212717.1471118029,4284676.681
36010305,0.126,211581.15680069337,4288890.964
36010306,0.139,212939.96428006724,4291662.011
36010307,0.058,213164.65540903556,4282094.458149999
36010308,0.097,211028.69981062785,4282862.175
36010309,0.1,210582.07929445943,4286860.671
36010401,0.082,229980.0022958864,4278324.605
36010501,0.091,208331.8574893365,4295775.805
36010502,0.0,207994.2591564565,4291311.272
36010503,0.083,209494.0935244245,4296137.22
36010601,0.0,230827.87177918915,4273578.892200001
36010701,0.128,212182.75015377247,4297016.513
36010702,0.037,208181.4341074612,4298505.065
36010703,0.053,206796.5052929553,4296677.18
36010704,0.166,206322.44086456805,4294906.145
36010705,0.087,209994.7680918169,4299370.33855
36010706,0.106,210102.6804107439,4296564.913
36010707,0.073,211368.51153689384,4298471.717850001
36020001,0.072,220222.64298397172,4283267.35
36020002,0.091,220015.7607130196,4284677.254
36020003,0.1,221010.6139,4275243.905
37010100,0.207,305399.97871362104,4235254.685
37010101,0.15,308367.77731221064,4232159.45
37010102,0.089,312098.7731337022,4224935.911
37010103,0.141,310013.5650688118,4228622.7519000005
37010201,0.149,296319.71052481537,4224274.677
37010202,0.088,291714.4557788811,4223068.258
37010203,0.155,291688.2013644642,4224413.10775
37010204,0.145,296963.8520475314,4226322.814250001
37010205,0.142,293536.44697942084,4224618.647
37010301,0.162,300794.6573166193,4228940.292
37010302,0.152,299620.9979552261,4225416.07
37010303,0.171,302420.87678768503,4225778.993799999
37010304,0.163,304252.7474767736,4227026.553
37010305,0.286,306334.42600537627,4224859.524
37010306,0.179,308076.4066888923,4225629.384
37010307,0.157,302792.87731968355,4229729.333
37010401,0.15,299146.72442650027,4229781.167
37010402,0.155,298787.9016691095,4227210.881
37010403,0.145,297725.22896031314,4227440.319
37010501,0.253,305876.4284,4240899.31
37010502,0.154,309317.5892143693,4242737.918
37010503,0.162,307451.128,4241399.772
37010504,0.144,310610.6247361579,4236792.21
37010505,0.155,311628.1965857241,4244526.332
37010506,0.123,313166.1231236259,4238502.322000001
37010507,0.144,312230.27420577046,4243498.815
37010508,0.203,308576.5120982495,4239643.187
37010509,0.0,315341.65171088034,4236235.562650001
37010510,0.153,309526.8447567206,4241512.287
37010511,0.1,314786.0042134001,4238859.5468500005
37010512,0.142,316009.7235687865,4242521.121
37020101,0.135,330668.6109436626,4234040.70535
37020102,0.116,336822.43529013847,4232670.033
37020103,0.081,325031.3343154107,4230731.477
37020104,0.082,335378.24545997137,4235048.798
37020105,0.143,332064.98071691213,4232926.907
37020106,0.103,328151.7647718522,4231679.842
37020107,0.106,326567.9939510123,4228181.863
37020108,0.095,327078.3423871591,4226362.4981
37020109,0.095,330122.3873192184,4226628.157
37020110,0.182,322796.86984556913,4227455.698
37020111,0.121,334453.4341386073,4226247.108
37020112,0.155,333184.8334343358,4231036.545
37020113,0.13,335148.9019,4233354.452
37020114,0.1,327129.8639598704,4232847.795
37020201,0.142,355780.1313,4222471.053
37020202,0.084,356488.3316850491,4220000.671
37020203,0.126,352734.0077092904,4219682.463
37020204,0.089,351473.8369047422,4215169.875
37020205,0.212,351072.1691253112,4211559.874
37020206,0.158,356020.1394472406,4216136.413600001
37020207,0.231,353979.2858734583,4216278.172
37020208,0.161,353158.7561220144,4208201.723
37020209,0.073,355407.34808972845,4212856.646799999
37020210,0.167,353937.9751430388,4214238.168
37020211,0.102,353926.93859040074,4218593.599
37020301,0.112,349609.5944880054,4222401.3286500005
37020302,0.147,349330.53256670927,4207952.665100001
37020303,0.135,353535.7553597196,4221921.479
37020304,0.0,348271.2553817504,4217597.983
37020305,0.119,348537.6625741768,4221529.935
37020306,0.077,348151.1993,4204806.818
37020307,0.134,347648.67051851936,4221483.449
37020308,0.145,354622.12133873126,4223550.882
37020309,0.2,343986.73574458563,4206227.426600001
37020310,0.144,349038.1251755586,4225186.6137500005
37020311,0.138,346085.2077585727,4210262.086
37020312,0.124,343030.66858797206,4215417.11
37020313,0.089,351574.0858260918,4221859.159
37020314,0.146,353981.4242,4224603.671
37020401,0.124,341119.1539229482,4223030.444
37020402,0.082,345952.69518193114,4223225.444
37020403,0.103,339278.80803310056,4228359.839
37020404,0.121,335223.0336936524,4231401.914
37020405,0.115,340755.86576071946,4227681.926
37020406,0.078,343732.91738258686,4223520.979
37020407,0.152,334992.93293992383,4229569.859
37020408,0.135,337920.20751823153,4224910.194
37020409,0.136,336891.3995307096,4230061.25795
37020410,0.098,336444.8927461471,4230782.21
37020411,0.098,338450.1890002823,4229462.014
37020412,0.096,343533.42804377875,4225549.529
37020501,0.106,321193.97171455773,4241042.441
37020502,0.067,322736.31093356013,4237831.5424500005
37020503,0.147,315559.9017,4230015.402
37020504,0.145,324623.65669837594,4240529.663000001
37020505,0.12,325026.1272050678,4238954.773
37020506,0.102,317695.200400724,4234772.901
37020601,0.143,329382.61519034766,4237070.224649999
37020602,0.162,327917.30512658856,4235396.479
37020603,0.107,324294.19878824626,4235107.069
37020604,0.123,319089.52939133404,4231559.89
37020605,0.125,320600.5104525376,4230745.006
37020606,0.062,324685.40316749085,4232347.01
37020607,0.099,328174.5660931232,4234565.209
37020608,0.0,323406.6765271607,4235781.113849999
37020609,0.134,320237.5482656624,4228421.634
37020610,0.11,323080.0051098204,4233886.199
37020611,0.124,326347.6461835167,4240544.942
37020612,0.2,321876.41673690453,4235529.7163
37020613,0.164,319943.73999585095,4233794.939
37020614,0.116,326853.7162487572,4236959.01
37020615,0.151,326806.4774183717,4238477.0161500005
37020616,0.095,325568.05068498827,4234267.217
37030101,0.208,284475.85629755154,4223043.886899999
37030102,0.125,285850.57542310026,4222477.595
37030103,0.145,289285.1353224224,4223275.319
37030104,0.159,286344.98250457656,4220107.717
37030105,0.14,286483.9425418785,4217123.855
37030106,0.131,287152.45133528323,4223106.485
37030107,0.138,282041.8274880765,4224406.4526
37030108,0.181,284657.06395225186,4216666.023
37030201,0.144,270954.8677916637,4221154.5178000005
37030202,0.182,279605.8208417824,4209264.1072
37030203,0.176,273089.446003472,4216360.577
37030204,0.393,271203.6713707712,4228137.449
37030205,0.17,282714.3265030396,4203195.629550001
37030206,0.142,274401.59953056613,4213696.194
37030207,0.153,275412.1835,4229182.0458
37030208,0.112,280027.0705214699,4211596.674
37030209,0.131,279082.4522914456,4204982.319
37030210,0.172,278894.6870771082,4213932.784
37030211,0.158,275957.0362,4216581.832
37030301,0.22,276618.7806327211,4221837.897
37030302,0.147,281105.0899283723,4221264.396199999
37030303,0.149,280334.5984608604,4216303.165
37030304,0.118,278877.9803293892,4225355.162
37030305,0.189,281934.07616482704,4217202.149
37030306,0.144,278056.86036217766,4217466.33
37030401,0.136,288401.8678977082,4219549.742
37030402,0.138,290797.2104662764,4218532.886700001
37030403,0.156,293364.49779485347,4220963.423
37030404,0.071,291140.2674874299,4215967.751
37030405,0.177,288114.4913161631,4213575.315
37030406,0.145,290264.154,4221394.976
37030407,0.0,295717.15552749706,4216626.625
37030408,0.11362453045892536,291993.0224,4215266.521
37030409,0.117,293620.8812327735,4215917.534
37030410,0.159,296537.3054906237,4214519.254
37030411,0.119,286397.50345074513,4201928.493
37030412,0.129,285678.8143858728,4208422.498699999
37030413,0.042,292472.44691324315,4211940.058750001
37030414,0.153,288576.81948108505,4217391.805199999
37030415,0.155,293973.7963854725,4218801.861
37030416,0.128,289525.2379067105,4208272.952
37040101,0.168,304277.2646,4220092.517650001
37040102,0.101,299388.6914074931,4222368.498
37040103,0.176,306050.8557196307,4213401.452
37040104,0.152,297674.7818,4218971.542
37040105,0.163,312589.7949,4217506.469
37040106,0.088,313241.1390037033,4215187.735
37040107,0.242,305416.1946956229,4209992.524
37040108,0.07,310131.67953463027,4219013.722
37040109,0.194,299879.4097918861,4213168.403349999
37040110,0.143,312408.74429948814,4209322.571
37040111,0.145,307764.1857360349,4219394.202
37040112,0.158,313200.1691999126,4212986.895
37040113,0.159,303187.9045207501,4222312.445850001
37040114,0.126,302941.69579944026,4214477.149250001
37040115,0.176,298975.91036864824,4216967.036
37040116,0.193,309944.7410933339,4212716.667
37040201,0.131,299011.1541247345,4204502.428099999
37040301,0.147,315968.4392975097,4222206.868749999
37040302,0.0,322490.7541314205,4223729.09
37040303,0.048,316594.3007018437,4218241.402
37040401,0.158,294137.5399051417,4201885.489
37040402,0.101,290384.7700023593,4200830.728
37040403,0.074,297775.6590457617,4202786.261
37040404,0.148,308059.7379997176,4206326.186
37040405,0.344,302268.88905038964,4205840.542
37040406,0.146,300179.5100314087,4199111.555950001
37040407,0.124,299349.3227821745,4207331.257
37040408,0.202,287913.0084368637,4198291.947
37040409,0.136,295523.96734540444,4205760.73
37040410,0.071,292425.51765780937,4205743.925
37040411,0.138,295649.5222349754,4194202.5344
37040412,0.197,293281.2306459936,4197575.818
37040413,0.105,304460.08592537395,4207019.87
37040414,0.197,296188.51017938525,4210412.595
37050101,0.156,332595.0752864316,4208844.244
37050102,0.124,314354.8857536327,4205270.952199999
37050103,0.22,333133.6175328345,4205900.779
37050104,0.175,329482.06467357965,4220150.492
37050105,0.0,334170.30990212015,4221600.402
37050106,0.166,326912.1944338098,4213070.293
37050107,0.164,337263.6278062648,4219972.52
37050108,0.108,326522.8454427469,4215017.5162
37050109,0.102,325015.4559174571,4201975.646
37050110,0.039,329223.2405867481,4200919.745
37050111,0.149,317039.19493102806,4208677.216200001
37050112,0.094,339198.1292520446,4218140.413
37050113,0.055,335693.9396483797,4204589.027
37050114,0.179,332891.06403391686,4215319.184
37050115,0.16,322164.46754441364,4204558.469
37050116,0.155,327384.94396537915,4216635.13
37050117,0.25,326034.5073869545,4208544.724
37050118,0.108,322749.96511131834,4209942.086650001
37050119,0.056,329211.6891,4203427.294
37050120,0.364,321753.73387420434,4218922.182050001
37050121,0.151,321137.06287521694,4208169.180600001
37050122,0.178,319171.20261691057,4214765.53
37050123,0.19,326578.570509514,4218816.969
37050124,0.141,332846.3807348972,4219454.432
37050125,0.116,327114.69181856496,4200839.2366
37050126,0.094,315882.5864216367,4214287.064
37050127,0.077,336373.8513817592,4214955.28155
37050128,0.208,332402.33219764003,4201003.335
37050129,0.087,330069.4628108213,4211221.851
37050130,0.11,321848.3388780967,4211908.015
37050131,0.0,324532.2511651564,4212489.043
37050201,0.098,315418.5590209672,4193311.57205
37050202,0.089,310652.2223416264,4201216.847
37050203,0.077,321128.3956337784,4196034.594
37050204,0.0,323063.64423802553,4193550.7013500007
37050205,0.129,324093.49730318657,4197720.036
37050206,0.08,325072.1376490722,4194855.375
37050207,0.0,323360.6659,4200395.4706500005
37050208,0.183,320832.3454392112,4200064.07
37050209,0.077,318118.3910422408,4200806.010799999
37050210,0.073,315482.31801347766,4198332.334650001
37050211,0.205,312652.84008537896,4199106.063
37050212,0.151,319150.7621,4192147.665800001
37050301,0.121,342328.34804446105,4201153.366
37050302,0.091,338106.2110770086,4196960.906900001
37050303,0.077,331530.7139091026,4196533.322
37050304,0.086,342543.97568784514,4196892.465
37050305,0.089,335714.3074025338,4198365.3
37050306,0.097,326679.6018208102,4195728.622
37050307,0.0,329043.34836575144,4197080.292
37050308,0.062,336770.0155161355,4202083.014
37050309,0.0,327933.8279203195,4194325.922
37050310,0.159,338782.15325206204,4193113.71365
37050311,0.085,333750.8653284326,4193136.0662
37050312,0.174,343142.9706234231,4191043.574
37050313,0.117,337836.7366,4186889.933
37050314,0.094,340954.2991938104,4198628.798
37050315,0.0,338712.9704918319,4195724.564
37050316,0.045,334051.40069186944,4189057.647
37050401,0.076,327785.5355173851,4186505.213
37050402,0.103,328937.59743292106,4191459.404
37050403,0.158,323235.3287,4186857.4494
37050404,0.176,320522.00561457715,4189550.42305
37050405,0.0,327417.00451550365,4191259.17
37050406,0.103,330091.32241833257,4190153.3057
37050407,0.0,325349.8803577346,4191438.7459999993
38010101,0.155,275955.23664814106,4250961.686
38010102,0.188,287111.5005314987,4254907.504
38010103,0.186,279494.32956821675,4253053.786
38010104,0.067,282511.90672797896,4255726.119
38010105,0.142,273093.5513196852,4262562.046700001
38010106,0.14,284017.5418350473,4248367.045
38010107,0.042,272638.32347321755,4258965.738700001
38010108,0.03,275583.6832376218,4256667.0321
38010201,0.151,265553.2813,4256121.155049999
38010202,0.1,263607.0979495717,4262348.269
38010203,0.136,263790.99725268874,4267250.952149999
38010204,0.143,272203.8846335787,4265704.826
38010205,0.199,269238.77773173363,4265255.58
38010301,0.159,257937.7611607981,4250169.237
38010302,0.144,261425.6515659212,4260954.593
38010303,0.141,254272.5334553258,4253410.6943500005
38010304,0.17,255537.47238466816,4260171.944
38010305,0.146,262504.29477953183,4258247.028
38010306,0.164,257358.5868197815,4264527.935
38020101,0.156,273950.0669848097,4280590.482
38020102,0.147,273346.3868314796,4279351.945
38020103,0.093,279043.3389138887,4279990.35335
38020104,0.149,270303.41551097983,4274822.086
38020105,0.119,264339.06264137384,4277084.948150001
38020106,0.153,277245.40882133227,4279291.67025
38020107,0.132,276864.0625849493,4288293.288
38020201,0.125,263968.14608313923,4272984.007900001
38020202,0.077,270750.5420386611,4269141.943849999
38020203,0.097,267409.89429478324,4269648.39
38020301,0.153,277510.89075411466,4266929.575
38020302,0.123,277851.4263556672,4261258.566
38020303,0.148,282079.2027457359,4267546.224
38020304,0.135,273718.28034434374,4267237.094
38020305,0.128,275831.0458893094,4267169.234
38020306,0.154,280178.7957527522,4265198.44
38020401,0.141,280451.42030647205,4276964.803
38020402,0.16,278140.6701,4277065.413
38020403,0.141,276904.1919557541,4272446.833
38020404,0.136,283079.3841,4281401.936
38020501,0.149,284797.071,4265757.421
38020502,0.151,286505.12450130354,4267096.372
38020503,0.05,289450.3992480393,4264626.963
38020504,0.094,288767.9260006532,4268044.856
38020505,0.115,295816.2421741558,4260616.873
38020506,0.146,291356.1278438573,4265890.449
38020507,0.13,293843.9068792125,4258707.362
38020508,0.12,290125.8091843305,4258291.76
38020509,0.3,286149.1677535194,4259441.659
38020510,0.118,285163.9058,4269392.0962000005
38020601,0.157,272944.377,4283120.612950001
38020602,0.183,270688.7608003319,4279174.8895000005
38020603,0.168,269080.88007628766,4282301.232899999
38020604,0.117,270105.6460823546,4286573.505
38020701,0.155,280433.6557540025,4285485.457
38020702,0.215,284474.09807997546,4282806.027
38020703,0.166,285558.05927463365,4285138.374799999
38020704,0.14,284228.69549515285,4291769.479850001
38020705,0.107,282899.12105179,4290100.71245
38020706,0.116,285999.7960145294,4287992.143
38020801,0.149,284376.2134545947,4275239.997599999
38020802,0.0,285774.0521,4277979.51
38020803,0.096,291583.1111041846,4276467.435149999
38020804,0.0,288789.4303641469,4281777.649
38020805,0.141,291347.0952249258,4286046.213049999
38020806,0.123,289366.3463662036,4275707.538
38020807,0.126,287978.3805926675,4277622.392899999
38020808,0.162,287039.2000783053,4273673.789
38020809,0.101,284738.2276913662,4280659.618550001
38020810,0.072,292470.57256862894,4281519.166
38020901,0.074,282701.3417233506,4301044.468
38020902,0.0,293221.1045242597,4303876.142349999
38020903,0.065,277982.76688245195,4301070.682250001
38020904,0.233,280120.33991831227,4293776.939
38020905,0.072,284842.9372312185,4294001.22
38020906,0.113,277673.3689145349,4294335.809
38020907,0.143,273644.79051322874,4293822.887
38020908,0.0,287763.9497,4304847.95
38020909,0.065,286906.6669371353,4302316.954
38020910,0.113,290899.37932687707,4304503.753900001
38021001,0.137,266014.3206642677,4288165.825
38021002,0.102,258432.10350199084,4278336.685
38021003,0.12,268079.2116248622,4293774.834
38021004,0.048,261619.09513796231,4285750.525
38021005,0.178,262896.2622899537,4289188.116599999
38021006,0.058,267463.0404993637,4287800.065
38021007,0.145,263429.5014107373,4282258.479
38021008,0.14,259403.8227865097,4273870.167
38030101,0.137,228026.7879069725,4311224.807
38030102,0.192,220336.905,4311461.716
38030103,0.108,242215.08077510307,4305996.086
38030104,0.129,238646.5982264776,4305315.183
38030105,0.128,233559.809238714,4303706.328
38030106,0.107,237770.5441834784,4311582.692249999
38030201,0.134,249959.10679123813,4299264.484
38030202,0.122,246427.3477,4289571.182
38030203,0.19,241886.07681167548,4296540.33
38030204,0.135,242720.6635374782,4293433.203
38030205,0.087,250764.76971981715,4292053.014
38030206,0.113,244640.9745650384,4301532.918
38030301,0.152,230955.46736766517,4297419.795
38030302,0.11362453045892536,236286.9959495912,4295667.637449999
38030303,0.161,218498.58286598412,4303503.116
38030304,0.147,220138.27390982345,4300608.0
38030305,0.121,224743.15776828403,4300213.822450001
38040101,0.13,253805.64660805708,4304353.749
38040102,0.15,260015.0381505085,4311955.0754
38040103,0.114,257241.21267121143,4320109.381
38040104,0.081,265273.02868295927,4303652.5995000005
38040105,0.119,260708.0620417423,4300416.488
38040106,0.117,260721.54372700505,4315224.402
38040107,0.082,261253.50690165957,4305611.964
38040108,0.12,259944.9498153005,4308364.398
38040109,0.105,249515.24147643425,4307220.615
38040110,0.1,255502.9658706456,4297016.73
38040201,0.095,271670.90994635137,4315745.432349999
38040202,0.098,261404.60656397708,4325147.912
38040203,0.145,279575.9738430929,4309729.455
38040204,0.111,272635.2020180279,4300200.599599999
38040205,0.163,273375.77175331616,4333267.52
38040206,0.129,267296.81221558247,4307015.141
38040207,0.116,268469.5717381678,4322509.014
38040208,0.14,268555.2593083646,4309512.382
38040209,0.222,267356.5260757235,4300150.880249999
38040210,0.145,263758.4750997802,4331685.719
38040211,0.132,272069.40378248564,4327067.485250001
38040212,0.068,274016.6419668427,4307922.538
38040213,0.17,268946.9424589596,4303967.884
38040214,0.157,264234.5683837513,4320290.840299999
38040215,0.034,279489.1272879457,4316565.593
38040301,0.111,254593.67545039076,4327025.53
38040302,0.121,252614.1891699546,4331442.723
38050001,0.142,296663.98324601655,4272242.3922500005
38050002,0.064,299803.5345,4266960.19
38050003,0.121,294017.06997592247,4271683.582
38050004,0.137,298367.18442883494,4275743.7557500005
38050005,0.11,300756.3082,4280834.016
38050006,0.067,300174.11667231127,4261800.468
38050007,0.244,299728.9240828254,4284542.329
38050008,0.123,302872.99067692965,4274319.225
38050009,0.0,308747.12325601967,4282742.0775500005
38050010,0.111,296262.02467286243,4279633.364
38050011,0.085,296003.2192444904,4262159.31
38050012,0.089,300850.6989032747,4269349.453799999
38050013,0.092,303643.9256390652,4283991.539
38050014,0.099,303930.0581488215,4279689.917900001
38050015,0.129,293262.87620829535,4275713.758049999
38050016,0.092,290949.6258980862,4272775.938250001
38050017,0.084,298981.82603955374,4280073.08
38050018,0.123,294110.77583670773,4265146.626
38050019,0.092,305518.7507815973,4277228.952
38050020,0.114,293919.8932211744,4268783.343
38050021,0.117,295211.3023605144,4266184.262
38050022,0.065,295675.03626981983,4284726.906
38050023,0.055,300076.1353647802,4272631.01
38060101,0.145,308228.7542982175,4250994.214
38060102,0.188,305464.21677065047,4255070.022849999
38060103,0.0,304877.94028109685,4251907.978
38060104,0.222,300048.5171887798,4256008.327
